14211 12201
10505  8509
12807 10792
 3261  1251
13112 11128
10477  8494
21599 19605
 3148  1164
 7532  5528
 9077  7075
 3136  1154
 7144  5143
16496 14498
 8699  6679
19890 17892
 3464  1476
21144 19127
17682 15680
 4169  2168
20140 18126
17077 15072
 2477   460
15077 13095
10454  8458
15112 13107
13395 11398
12869 10881
 3071  1061
18253 16239
 9067  7055
13772 11779
 7763  5768
 6739  4732
14967 12967
12045 10035
11025  9045
20459 18477
 7489  5507
 9684  7680
 8342  6344
 3396  1407
 9431  7414
20019 18020
13599 11608
21976 19993
 5280  3274
 2142   131
18719 16725
21807 19820
 6764  4774
15498 13516
20384 18377
 3862  1874
21797 19815
10550  8532
 7897  5881
11231  9233
16533 14536
13218 11231
15181 13187
 9034  7031
13298 11292
14434 12441
20036 18047
 9997  7996
12834 10832
 6248  4246
 4992  3008
 5991  3973
21604 19596
21870 19864
20245 18226
10106  8125
 3920  1936
 2539   519
18554 16571
12796 10779
17906 15897
12311 10295
11260  9243
 5177  3168
15469 13467
16611 14599
 9966  7982
17238 15224
18592 16581
18116 16126
 2643   646
 4033  2038
16480 14498
 6165  4174
 5025  3027
14582 12570
 3180  1172
 6964  4979
10378  8381
18315 16300
13082 11097
10269  8275
 5411  3429
 7474  5471
12590 10600
 8654  6652
 4655  2666
17648 15665
20645 18642
 6222  4202
 7591  5600
15358 13351
12387 10371
14207 12224
15372 13367
17509 15507
20287 18271
15322 13324
19924 17916
 3887  1871
15238 13223
 5437  3429
 9274  7281
 3848  1857
18029 16020
18805 16814
 6634  4628
 4852  2839
20727 18744
20113 18130
 3508  1504
 8750  6730
16472 14466
21991 19975
 5155  3172
 8051  6044
 3189  1176
 3198  1197
21286 19279
 8465  6459
 6296  4283
20146 18158
 6266  4262
 6242  4254
10931  8936
19189 17181
 2636   617
18043 16036
 8575  6580
13144 11129
17711 15731
19273 17274
18075 16077
10571  8585
 5129  3129
18290 16307
20027 18013
 6235  4254
21967 19976
12936 10927
 6823  4840
20328 18326
 7134  5128
19607 17622
 6461  4458
 6580  4565
15621 13629
 7497  5500
 3473  1467
12022 10027
16964 14978
 7251  5245
16080 14061
18429 16435
 2298   302
16741 14751
 6451  4458
16102 14095
14191 12176
 8442  6452
18930 16920
 3441  1423
11912  9909
 8398  6391
 5246  3254
20524 18537
15520 13534
10954  8972
16693 14686
 6507  4511
15466 13452
15928 13922
11055  9059
11468  9470
14096 12086
21867 19858
19065 17074
21165 19163
 5195  3183
 6557  4542
10707  8690
12740 10741
 6654  4642
20994 18997
19785 17765
14930 12920
11737  9719
 7593  5579
 8099  6119
21127 19126
18404 16397
12096 10083
 6889  4907
 7027  5037
 2595   576
15468 13479
20130 18115
 3876  1861
 3697  1698
14055 12075
 9802  7798
 5110  3121
 9415  7427
 7384  5391
21166 19177
16816 14827
 9368  7370
11642  9660
18765 16761
 6086  4089
 5378  3387
14948 12963
10828  8829
20398 18380
18783 16785
 9276  7267
 4104  2118
13185 11198
 9347  7330
20413 18402
13249 11231
16687 14673
14252 12256
18579 16560
17506 15503
 4126  2132
17316 15316
12777 10761
 4836  2835
13366 11359
13158 11139
15408 13393
 7412  5415
19275 17267
11383  9386
19279 17271
 7932  5916
 2060    60
21379 19363
20575 18580
13762 11744
10453  8433
16819 14816
11719  9739
13656 11643
 7849  5840
 7266  5260
16569 14568
14871 12878
 4397  2404
10377  8367
13294 11299
 3025  1043
 8690  6688
14761 12776
12095 10076
17286 15297
 4294  2275
18662 16658
10062  8062
15855 13863
 2857   852
 8718  6721
18622 16605
 5051  3054
18954 16965
10511  8516
 6411  4410
 8568  6586
16198 14194
16037 14018
 9369  7387
 6730  4711
13954 11968
 7293  5279
17346 15349
16651 14669
17673 15680
18705 16694
 6264  4260
 8551  6557
 6343  4331
21496 19485
 3775  1775
 8848  6851
18961 16965
16906 14918
18839 16838
 3056  1060
 8046  6044
13028 11034
21083 19077
20875 18879
 9699  7719
17849 15838
21459 19472
17884 15886
21204 19209
15149 13135
21064 19063
 4005  1987
 5003  2989
 6735  4743
 7013  5009
14448 12461
 2022     9
 6139  4152
17106 15106
18642 16626
16388 14397
 7034  5037
17617 15607
 4395  2388
13458 11443
19184 17197
14294 12293
 7620  5615
15271 13278
19261 17274
 6857  4847
19273 17270
11332  9340
15019 13003
19392 17375
12679 10682
20343 18326
13305 11288
18854 16874
15574 13573
11580  9565
 7378  5388
 2166   175
17566 15577
20500 18508
19341 17329
16950 14965
18053 16051
 9884  7882
14954 12938
16338 14322
16415 14411
20210 18214
 6706  4722
 5693  3712
11156  9139
12519 10523
20423 18431
 2159   167
10871  8886
 3246  1227
 8830  6819
 2156   151
 7381  5400
 2322   326
 3508  1510
15505 13516
 8230  6233
12762 10754
21570 19567
11439  9419
14169 12179
 9954  7969
 2059    58
 8735  6721
15509 13529
19059 17040
 3216  1217
12180 10184
 9276  7289
13511 11492
14520 12534
 8717  6724
21165 19160
12102 10108
15678 13668
 6689  4671
14267 12250
19883 17892
12720 10706
18966 16946
17622 15640
 3994  1998
10849  8833
11100  9085
 7053  5033
 5878  3896
15463 13483
 7602  5612
10914  8924
19245 17258
15776 13796
16655 14674
20367 18362
13582 11574
20984 18971
17392 15406
 8591  6598
19065 17049
10254  8247
13284 11274
 9020  7038
 8148  6134
11308  9307
 6738  4728
19242 17241
 2831   831
 6631  4644
 7728  5718
16811 14792
11641  9645
15925 13927
 6303  4297
20503 18487
 7757  5765
 7054  5046
 7732  5730
21515 19530
20314 18323
20111 18105
15868 13854
13729 11746
10830  8847
11372  9367
 3332  1343
20263 18264
21929 19932
12388 10380
18254 16246
19537 17534
17789 15782
17505 15506
 4378  2362
20648 18659
15586 13601
13303 11290
 4079  2096
17665 15661
18637 16622
14270 12273
 8545  6563
 6363  4349
 8332  6327
 4353  2334
 6320  4330
 2731   720
10110  8112
17118 15136
20244 18246
17926 15931
 6038  4054
 4321  2321
 7072  5058
 8784  6796
15127 13137
18205 16199
21913 19923
 6806  4813
 8307  6291
 9486  7504
21689 19704
 9974  7970
14516 12535
 5815  3827
13614 11609
20388 18375
12143 10149
 6856  4851
 7275  5258
12904 10900
 4168  2186
 3325  1325
 8953  6950
14582 12571
15798 13794
13913 11894
16680 14677
 3847  1862
 3724  1744
 8536  6527
 8422  6408
17674 15675
 7872  5858
18695 16691
20506 18522
20235 18233
13286 11279
 5633  3637
 5677  3662
 3219  1210
18302 16282
 5218  3205
 9812  7797
15439 13425
 3871  1870
 6015  4025
 8209  6215
19663 17643
13576 11585
12128 10117
17510 15526
17160 15152
13269 11251
11008  9013
 8900  6880
12002 10016
 8300  6318
21453 19440
14224 12236
 7005  5015
16048 14053
16147 14132
 9959  7977
 4689  2699
 2497   502
10256  8254
11805  9796
19876 17866
17217 15210
18369 16385
14398 12400
16724 14719
 4596  2610
19068 17067
 7930  5933
16512 14508
21188 19177
11149  9157
11869  9859
21503 19503
18875 16886
 8206  6193
18905 16901
 7507  5502
21100 19080
21451 19436
 6523  4529
 7021  5036
12129 10138
 2093    75
14982 12972
 4029  2020
13535 11534
14722 12703
17407 15401
 6495  4490
 8458  6452
11272  9267
 4064  2080
20777 18783
 8163  6146
 5628  3626
 8417  6424
 3269  1275
 9699  7706
 5839  3843
 3559  1567
11702  9683
 2258   265
11384  9399
10219  8206
15972 13970
10390  8387
 9061  7063
18337 16327
14621 12641
14456 12458
20633 18640
13973 11992
 5214  3201
 3722  1702
 7929  5928
12026 10008
 4375  2380
 6508  4524
14084 12064
17945 15943
14244 12250
 2276   281
 3519  1521
21802 19791
10976  8984
 8406  6422
15324 13329
18487 16487
17891 15888
16891 14899
 2571   557
20153 18156
 6873  4869
 2767   749
 2592   590
 6803  4807
17749 15765
21031 19049
 8562  6550
11561  9580
10554  8567
 8597  6616
12781 10785
19131 17143
14942 12956
17336 15316
 4715  2727
 5901  3886
 6368  4368
 2272   287
15327 13334
21796 19811
14097 12088
 5312  3304
 6182  4185
 2188   177
 6206  4211
14275 12262
15625 13621
 3804  1820
 4502  2491
18663 16669
 5569  3561
 9015  6995
12293 10275
 5001  2998
 5760  3755
 9277  7279
19572 17560
 7998  5992
 3136  1135
12837 10835
13259 11265
 6929  4948
 9114  7105
18923 16939
11043  9024
 6033  4034
12271 10279
19241 17231
14042 12048
17624 15622
18974 16993
19678 17695
19514 17511
14337 12319
 9738  7723
15520 13509
21175 19155
13400 11412
 8126  6136
 6136  4152
12417 10430
14028 12023
 3394  1398
16162 14165
11131  9132
17762 15779
 4522  2509
10385  8390
10031  8026
 6211  4192
18429 16417
20572 18557
20862 18878
20212 18203
 9229  7246
 4747  2742
 9504  7499
 4260  2256
 3276  1289
 9980  7994
 5345  3339
13282 11266
 8702  6691
16602 14585
 2613   613
21598 19583
15263 13254
15307 13292
14709 12694
14979 12990
21083 19095
 7874  5883
 2379   377
17811 15810
14785 12788
 5599  3602
 5101  3105
 4438  2422
17978 15990
 5394  3403
20478 18460
 8081  6064
19500 17517
 5388  3401
16793 14799
13493 11504
16570 14568
 3669  1688
13310 11294
 9411  7391
 5166  3180
 8947  6928
11044  9026
 3912  1906
18681 16698
19860 17873
16402 14386
 3891  1895
12490 10507
20669 18662
15082 13085
20326 18308
15332 13333
20318 18308
10159  8140
19896 17885
 3994  1989
 4935  2921
 8200  6210
13264 11276
20454 18467
 8061  6079
10872  8861
14200 12216
 5597  3603
14089 12088
14413 12404
19810 17809
10375  8368
11138  9137
20315 18328
 2559   559
 9776  7793
20005 18001
12370 10357
 5276  3287
12731 10726
14433 12424
15650 13648
20210 18200
 7071  5082
18662 16658
 3364  1352
 6819  4808
12015 10000
12279 10260
17078 15062
 9097  7113
 2592   583
 2441   443
17626 15630
20287 18280
10504  8503
15906 13889
14034 12030
12689 10681
 4636  2643
13075 11082
16936 14924
10373  8382
15090 13094
 7604  5600
12985 11002
11546  9535
17915 15928
14235 12252
13953 11939
 5849  3857
21626 19625
10319  8318
19992 18012
 3635  1649
 8743  6738
 5814  3825
13265 11254
 4518  2504
12643 10632
 8271  6282
17813 15832
 7973  5958
